val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.24736283383632834, 'Acc': 0.4283746556473829, 'loss': 3.100480872651805}",3.100480872651805,0,544,
,,0,544,"{'F1': 0.24607010162735884, 'Acc': 0.40980032132201055, 'loss': 3.054236506322108}"
"{'F1': 0.2285553376995233, 'Acc': 0.4219467401285583, 'loss': 3.2099146324655283}",3.2099146324655283,1,1089,
,,1,1089,"{'F1': 0.2507127001950253, 'Acc': 0.428850126233647, 'loss': 2.9490930287116166}"
"{'F1': 0.28307996777812483, 'Acc': 0.4885215794306703, 'loss': 2.4892860249332758}",2.4892860249332758,2,1634,
,,2,1634,"{'F1': 0.2535193341291605, 'Acc': 0.43481753500114756, 'loss': 2.8695961523493496}"
"{'F1': 0.2714666377033667, 'Acc': 0.5160697887970616, 'loss': 2.7237795988718667}",2.7237795988718667,3,2179,
,,3,2179,"{'F1': 0.2644621311185919, 'Acc': 0.4512279091117742, 'loss': 2.7616325240616404}"
"{'F1': 0.2786627885849461, 'Acc': 0.4660238751147842, 'loss': 2.4734257908834927}",2.4734257908834927,4,2724,
,,4,2724,"{'F1': 0.27046087277588415, 'Acc': 0.4550722974523755, 'loss': 2.8339900688293875}"
"{'F1': 0.22336428458458304, 'Acc': 0.47750229568411384, 'loss': 3.461408335229625}",3.461408335229625,5,3269,
,,5,3269,"{'F1': 0.25830157810695786, 'Acc': 0.4533509295386734, 'loss': 2.7323839331985615}"
"{'F1': 0.2625015603173743, 'Acc': 0.48117539026629935, 'loss': 2.489616203999174}",2.489616203999174,6,3814,
,,6,3814,"{'F1': 0.26375427784914396, 'Acc': 0.4602937801239385, 'loss': 2.7940295746567054}"
"{'F1': 0.286853831744169, 'Acc': 0.5022956841138659, 'loss': 3.020683181458625}",3.020683181458625,7,4359,
,,7,4359,"{'F1': 0.27368685520464253, 'Acc': 0.46258893734220796, 'loss': 2.84786501083899}"
"{'F1': 0.2824658326637649, 'Acc': 0.4573002754820937, 'loss': 3.186825346255648}",3.186825346255648,8,4904,
,,8,4904,"{'F1': 0.26369886324024366, 'Acc': 0.4669497360569199, 'loss': 2.8193256218499}"
"{'F1': 0.2688374599833671, 'Acc': 0.418732782369146, 'loss': 3.057448919268622}",3.057448919268622,9,5449,
,,9,5449,"{'F1': 0.26454262756577984, 'Acc': 0.461269221941703, 'loss': 2.9031020890682115}"
"{'F1': 0.3249487827383632, 'Acc': 0.539485766758494, 'loss': 2.9061763943105503}",2.9061763943105503,10,5994,
,,10,5994,"{'F1': 0.2684441694733242, 'Acc': 0.4658595363782419, 'loss': 2.907243138278296}"
"{'F1': 0.23255599225871965, 'Acc': 0.49586776859504134, 'loss': 3.0428350040878076}",3.0428350040878076,11,6539,
,,11,6539,"{'F1': 0.2742181195157548, 'Acc': 0.46729400963966033, 'loss': 2.9120023738353624}"
"{'F1': 0.2931928807908054, 'Acc': 0.4807162534435262, 'loss': 2.9477429493613867}",2.9477429493613867,12,7084,
,,12,7084,"{'F1': 0.2730402558490762, 'Acc': 0.46729400963966033, 'loss': 2.8740860136277084}"
"{'F1': 0.23896529944425887, 'Acc': 0.5064279155188246, 'loss': 2.4542717328969985}",2.4542717328969985,13,7629,
,,13,7629,"{'F1': 0.27209733348780973, 'Acc': 0.46981868257975673, 'loss': 2.859816784814957}"
"{'F1': 0.2609424753295604, 'Acc': 0.5146923783287419, 'loss': 3.4196255224338477}",3.4196255224338477,14,8174,
,,14,8174,"{'F1': 0.28939425182432077, 'Acc': 0.47968785861831537, 'loss': 2.7740340280970304}"
"{'F1': 0.2731228798164378, 'Acc': 0.46326905417814507, 'loss': 4.574954219486402}",4.574954219486402,15,8719,
,,15,8719,"{'F1': 0.2714964749278697, 'Acc': 0.4675235253614873, 'loss': 2.8351970949304213}"
"{'F1': 0.30040778290908265, 'Acc': 0.5257116620752984, 'loss': 2.5079617794009224}",2.5079617794009224,16,9264,
,,16,9264,"{'F1': 0.26920137933208144, 'Acc': 0.4683842093183383, 'loss': 2.9661025854425693}"
"{'F1': 0.24918800478773012, 'Acc': 0.44352617079889806, 'loss': 2.7530627267948096}",2.7530627267948096,17,9809,
,,17,9809,"{'F1': 0.2694693481176422, 'Acc': 0.4787124168005508, 'loss': 2.80271056048367}"
"{'F1': 0.25672037042261253, 'Acc': 0.5215794306703397, 'loss': 2.5814289442007095}",2.5814289442007095,18,10354,
