val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.2926590223895178, 'Acc': 0.49449035812672176, 'loss': 2.5534108635308086}",2.5534108635308086,0,544,
,,0,544,"{'F1': 0.3041633580725471, 'Acc': 0.490417718613725, 'loss': 2.568453882374895}"
"{'F1': 0.32007152804391276, 'Acc': 0.5996326905417815, 'loss': 1.8526892916879791}",1.8526892916879791,1,1089,
,,1,1089,"{'F1': 0.30773791438399073, 'Acc': 0.4979917374340142, 'loss': 2.4696318560784016}"
"{'F1': 0.33184277474976565, 'Acc': 0.5105601469237833, 'loss': 2.6476803862530254}",2.6476803862530254,2,1634,
,,2,1634,"{'F1': 0.30488327404860105, 'Acc': 0.4970736745467064, 'loss': 2.4662696991491755}"
"{'F1': 0.257266526690585, 'Acc': 0.5064279155188246, 'loss': 2.692949188792082}",2.692949188792082,3,2179,
,,3,2179,"{'F1': 0.30004549884417897, 'Acc': 0.49311452834519165, 'loss': 2.423969165338289}"
"{'F1': 0.35040816219654675, 'Acc': 0.5610651974288338, 'loss': 1.8983426668505738}",1.8983426668505738,4,2724,
,,4,2724,"{'F1': 0.2993824362294457, 'Acc': 0.4872044985081478, 'loss': 2.5133902746603027}"
"{'F1': 0.27679847116062667, 'Acc': 0.5022956841138659, 'loss': 2.8365101883376855}",2.8365101883376855,5,3269,
,,5,3269,"{'F1': 0.30320529837022325, 'Acc': 0.4899013082396144, 'loss': 2.4519962526242667}"
"{'F1': 0.24834953137996912, 'Acc': 0.5027548209366391, 'loss': 2.782416711682859}",2.782416711682859,6,3814,
,,6,3814,"{'F1': 0.30943216451849825, 'Acc': 0.49982786320862976, 'loss': 2.4498240668839273}"
"{'F1': 0.31248166173524355, 'Acc': 0.5036730945821855, 'loss': 2.6554778347844663}",2.6554778347844663,7,4359,
,,7,4359,"{'F1': 0.30541750509475396, 'Acc': 0.4913357815010328, 'loss': 2.4619029009014093}"
"{'F1': 0.33600357534648456, 'Acc': 0.529384756657484, 'loss': 2.4069066358649214}",2.4069066358649214,8,4904,
,,8,4904,"{'F1': 0.30850717372269354, 'Acc': 0.5013197154005049, 'loss': 2.468003344973293}"
"{'F1': 0.3520766169365502, 'Acc': 0.527089072543618, 'loss': 2.163719733556112}",2.163719733556112,9,5449,
,,9,5449,"{'F1': 0.29891646303288855, 'Acc': 0.49518016984163415, 'loss': 2.4917422442261232}"
"{'F1': 0.31931544378201326, 'Acc': 0.5312213039485767, 'loss': 2.101103038891502}",2.101103038891502,10,5994,
,,10,5994,"{'F1': 0.3089851293343466, 'Acc': 0.5001721367913702, 'loss': 2.42631315310067}"
"{'F1': 0.3454046752196776, 'Acc': 0.5032139577594124, 'loss': 2.540630378153013}",2.540630378153013,11,6539,
,,11,6539,"{'F1': 0.2983694330638378, 'Acc': 0.4957539591462015, 'loss': 2.471105972998733}"
