val_ntxent_loss,epoch,step,trn_ntxent_loss
3.6789000034332275,0,544,
,0,544,1.8921372890472412
4.934394359588623,1,1089,
,1,1089,1.5122063159942627
4.2807111740112305,2,1634,
,2,1634,1.4675060510635376
4.237009525299072,3,2179,
,3,2179,1.3250588178634644
5.231218338012695,4,2724,
,4,2724,1.1092157363891602
4.980340480804443,5,3269,
,5,3269,0.8381401896476746
4.788563251495361,6,3814,
,6,3814,0.81385338306427
4.854353904724121,7,4359,
,7,4359,0.6303966641426086
5.256152629852295,8,4904,
,8,4904,0.7069649696350098
4.741714000701904,9,5449,
,9,5449,0.7171328663825989
4.3840413093566895,10,5994,
,10,5994,0.6517823338508606
4.464471340179443,11,6539,
,11,6539,0.5898351669311523
4.994754791259766,12,7084,
,12,7084,0.5570998191833496
4.7879719734191895,13,7629,
,13,7629,0.5833680033683777
4.194454669952393,14,8174,
,14,8174,0.4777888059616089
4.084002494812012,15,8719,
,15,8719,0.44917771220207214
4.24493932723999,16,9264,
,16,9264,0.4084761440753937
4.357700824737549,17,9809,
,17,9809,0.41339513659477234
4.466538429260254,18,10354,
,18,10354,0.3579813241958618
4.018543720245361,19,10899,
,19,10899,0.4155396521091461
3.9996325969696045,20,11444,
,20,11444,0.3831143081188202
3.566403388977051,21,11989,
,21,11989,0.33625340461730957
3.9932239055633545,22,12534,
,22,12534,0.34627529978752136
3.8403406143188477,23,13079,
,23,13079,0.36807969212532043
3.4247310161590576,24,13624,
,24,13624,0.38684067130088806
4.105594635009766,25,14169,
,25,14169,0.4046609103679657
4.743244171142578,26,14714,
,26,14714,0.317080020904541
4.276424884796143,27,15259,
,27,15259,0.3510586619377136
3.9228596687316895,28,15804,
,28,15804,0.3151640295982361
4.00546932220459,29,16349,
,29,16349,0.32171979546546936
4.117312908172607,30,16894,
,30,16894,0.31005895137786865
3.7942864894866943,31,17439,
,31,17439,0.3007707893848419
4.331173896789551,32,17984,
,32,17984,0.2879745066165924
3.610673189163208,33,18529,
,33,18529,0.26346221566200256
3.9456377029418945,34,19074,
,34,19074,0.2766854763031006
3.725621461868286,35,19619,
,35,19619,0.3057480752468109
3.6794075965881348,36,20164,
,36,20164,0.2912905514240265
3.6010947227478027,37,20709,
,37,20709,0.24879585206508636
3.624434232711792,38,21254,
,38,21254,0.22944629192352295
3.6780917644500732,39,21799,
,39,21799,0.2229006439447403
3.015082597732544,40,22344,
,40,22344,0.2132127285003662
3.030348539352417,41,22889,
,41,22889,0.211292564868927
3.077967405319214,42,23434,
,42,23434,0.1971428096294403
3.41331148147583,43,23979,
,43,23979,0.21384958922863007
3.560481548309326,44,24524,
,44,24524,0.22372230887413025
3.2296624183654785,45,25069,
,45,25069,0.23937036097049713
3.2859485149383545,46,25614,
,46,25614,0.22250671684741974
2.960447311401367,47,26159,
,47,26159,0.20765207707881927
2.6757426261901855,48,26704,
,48,26704,0.17761842906475067
3.684377431869507,49,27249,
,49,27249,0.18466876447200775
3.223696231842041,50,27794,
,50,27794,0.19637753069400787
3.1160006523132324,51,28339,
,51,28339,0.1909760981798172
2.837947368621826,52,28884,
,52,28884,0.203513965010643
3.17987322807312,53,29429,
,53,29429,0.19919951260089874
2.9442546367645264,54,29974,
,54,29974,0.1767624467611313
3.129011869430542,55,30519,
,55,30519,0.18139448761940002
3.1503818035125732,56,31064,
,56,31064,0.1901511549949646
3.0277061462402344,57,31609,
,57,31609,0.16677534580230713
2.613171100616455,58,32154,
,58,32154,0.14428015053272247
2.742150068283081,59,32699,
,59,32699,0.1587333083152771
2.549626588821411,60,33244,
,60,33244,0.21646562218666077
3.292245864868164,61,33789,
,61,33789,0.17908857762813568
3.1399447917938232,62,34334,
,62,34334,0.15552400052547455
2.624035596847534,63,34879,
,63,34879,0.14726078510284424
3.251332998275757,64,35424,
,64,35424,0.13979977369308472
3.216742753982544,65,35969,
,65,35969,0.12704211473464966
2.4568660259246826,66,36514,
,66,36514,0.1535184383392334
2.702268600463867,67,37059,
,67,37059,0.17529839277267456
2.876692533493042,68,37604,
,68,37604,0.1406506597995758
2.976867437362671,69,38149,
,69,38149,0.1530744582414627
3.0798892974853516,70,38694,
,70,38694,0.14704251289367676
2.9594292640686035,71,39239,
,71,39239,0.1525900512933731
2.950915813446045,72,39784,
,72,39784,0.1345708817243576
3.043732166290283,73,40329,
,73,40329,0.15100161731243134
2.5413782596588135,74,40874,
,74,40874,0.1483999341726303
2.5325798988342285,75,41419,
,75,41419,0.16645164787769318
