val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.25805657676878047, 'Acc': 0.4595959595959596, 'loss': 2.8634924491246543}",2.8634924491246543,0,544,
,,0,544,"{'F1': 0.24941126947590547, 'Acc': 0.41352995180169844, 'loss': 2.872678769619093}"
"{'F1': 0.267741324985001, 'Acc': 0.465564738292011, 'loss': 2.4253023258153945}",2.4253023258153945,1,1089,
,,1,1089,"{'F1': 0.26429662989684494, 'Acc': 0.42311223318797336, 'loss': 2.7553959155301437}"
"{'F1': 0.24926820150164858, 'Acc': 0.40955004591368227, 'loss': 3.4954372212506724}",3.4954372212506724,2,1634,
,,2,1634,"{'F1': 0.27206537784874185, 'Acc': 0.4302845994950654, 'loss': 2.8031179005946587}"
"{'F1': 0.32420243177761754, 'Acc': 0.49127640036730946, 'loss': 2.3011220589928003}",2.3011220589928003,3,2179,
,,3,2179,"{'F1': 0.2712167345317681, 'Acc': 0.43114528345191644, 'loss': 2.9317328019973337}"
"{'F1': 0.2728378290869058, 'Acc': 0.4839302112029385, 'loss': 2.4993262360061426}",2.4993262360061426,4,2724,
,,4,2724,"{'F1': 0.2608936894132577, 'Acc': 0.4240876750057379, 'loss': 2.869161123966952}"
"{'F1': 0.2387655076405144, 'Acc': 0.47153351698806245, 'loss': 2.9483472869016123}",2.9483472869016123,5,3269,
,,5,3269,"{'F1': 0.27522300522490817, 'Acc': 0.43309616708744547, 'loss': 2.772713305972038}"
"{'F1': 0.27927347426476073, 'Acc': 0.46143250688705234, 'loss': 2.5687264515006025}",2.5687264515006025,6,3814,
,,6,3814,"{'F1': 0.2698421565749636, 'Acc': 0.4291943998163874, 'loss': 2.830691510384236}"
"{'F1': 0.28949479133635314, 'Acc': 0.4201101928374656, 'loss': 2.6763122764186584}",2.6763122764186584,7,4359,
,,7,4359,"{'F1': 0.27147754894424836, 'Acc': 0.4345880192793206, 'loss': 2.758459730760767}"
"{'F1': 0.2669051559517327, 'Acc': 0.41735537190082644, 'loss': 3.034264676812766}",3.034264676812766,8,4904,
,,8,4904,"{'F1': 0.26411847271396605, 'Acc': 0.4308583887996328, 'loss': 2.8722760491414903}"
"{'F1': 0.2676833976329768, 'Acc': 0.4674012855831038, 'loss': 2.48733961927718}",2.48733961927718,9,5449,
,,9,5449,"{'F1': 0.28193631276350445, 'Acc': 0.4349896717925178, 'loss': 2.7782826016802304}"
"{'F1': 0.2835911406250215, 'Acc': 0.4770431588613407, 'loss': 2.5271643002827964}",2.5271643002827964,10,5994,
,,10,5994,"{'F1': 0.2729221162621007, 'Acc': 0.4354487032361717, 'loss': 2.7783676873653307}"
"{'F1': 0.2803206882549271, 'Acc': 0.48438934802571165, 'loss': 3.18800275394882}",3.18800275394882,11,6539,
,,11,6539,"{'F1': 0.2739347551212631, 'Acc': 0.4375143447326142, 'loss': 2.8531994587784513}"
"{'F1': 0.2781098233284575, 'Acc': 0.4591368227731864, 'loss': 2.884235076930212}",2.884235076930212,12,7084,
,,12,7084,"{'F1': 0.26405787356010496, 'Acc': 0.43022722056460866, 'loss': 2.8469580729073343}"
"{'F1': 0.2883643848060263, 'Acc': 0.45821854912764004, 'loss': 2.4587408524492513}",2.4587408524492513,13,7629,
,,13,7629,"{'F1': 0.27321585259362496, 'Acc': 0.43814551296763826, 'loss': 2.849879270737324}"
