val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.31562381453587485, 'Acc': 0.4834710743801653, 'loss': 2.577577463094739}",2.577577463094739,0,544,
,,0,544,"{'F1': 0.3022308711999657, 'Acc': 0.45312141381684645, 'loss': 2.7115280728821363}"
"{'F1': 0.3377414108983541, 'Acc': 0.5041322314049587, 'loss': 2.5353103066268177}",2.5353103066268177,1,1089,
,,1,1089,"{'F1': 0.29988478394154966, 'Acc': 0.4577691071838421, 'loss': 2.6472694154179424}"
"{'F1': 0.2890046703723815, 'Acc': 0.44857667584940314, 'loss': 2.615818597268367}",2.615818597268367,2,1634,
,,2,1634,"{'F1': 0.30695942802112564, 'Acc': 0.45472802386963507, 'loss': 2.6672705847188967}"
"{'F1': 0.2660616067616214, 'Acc': 0.44490358126721763, 'loss': 2.9016287344089453}",2.9016287344089453,3,2179,
,,3,2179,"{'F1': 0.2970269201954542, 'Acc': 0.45346568739958687, 'loss': 2.5364726158457063}"
"{'F1': 0.2819536581608212, 'Acc': 0.40587695133149676, 'loss': 2.583993016593698}",2.583993016593698,4,2724,
,,4,2724,"{'F1': 0.29586902985221597, 'Acc': 0.4601216433325683, 'loss': 2.63014764238935}"
"{'F1': 0.24766219570350528, 'Acc': 0.426078971533517, 'loss': 2.8728553730508555}",2.8728553730508555,5,3269,
,,5,3269,"{'F1': 0.2994490296137261, 'Acc': 0.45547394996557267, 'loss': 2.6416606699654817}"
"{'F1': 0.3229120604244301, 'Acc': 0.4490358126721763, 'loss': 2.543703905050305}",2.543703905050305,6,3814,
,,6,3814,"{'F1': 0.29223124003639844, 'Acc': 0.45845765434932295, 'loss': 2.580098066964281}"
"{'F1': 0.2859643734798253, 'Acc': 0.4591368227731864, 'loss': 2.6374750145967454}",2.6374750145967454,7,4359,
,,7,4359,"{'F1': 0.2997189019343801, 'Acc': 0.46465457883865047, 'loss': 2.585523178380564}"
"{'F1': 0.3227785833768293, 'Acc': 0.480257116620753, 'loss': 2.5117805755656697}",2.5117805755656697,8,4904,
