val_ntxent_loss,epoch,step,trn_ntxent_loss
0.44928762316703796,0,544,
,0,544,0.7434546947479248
0.40217867493629456,1,1089,
,1,1089,0.3481200337409973
0.33809828758239746,2,1634,
,2,1634,0.23456940054893494
0.24174237251281738,3,2179,
,3,2179,0.22728095948696136
0.22453361749649048,4,2724,
,4,2724,0.19635355472564697
0.17043036222457886,5,3269,
,5,3269,0.2079673409461975
0.12668615579605103,6,3814,
,6,3814,0.1184799075126648
0.18864396214485168,7,4359,
,7,4359,0.08973731845617294
0.09559199959039688,8,4904,
,8,4904,0.07955683767795563
0.08765093982219696,9,5449,
,9,5449,0.07698113471269608
0.0918361246585846,10,5994,
,10,5994,0.07415514439344406
0.08674108237028122,11,6539,
,11,6539,0.06823401898145676
0.08471714705228806,12,7084,
,12,7084,0.08434321731328964
0.047920577228069305,13,7629,
,13,7629,0.06556421518325806
0.05890947952866554,14,8174,
,14,8174,0.05584147199988365
0.05221597105264664,15,8719,
,15,8719,0.043301183730363846
0.05002177134156227,16,9264,
,16,9264,0.04440883547067642
0.04565425589680672,17,9809,
,17,9809,0.04237961769104004
0.045767445117235184,18,10354,
,18,10354,0.03719203174114227
0.04252149537205696,19,10899,
,19,10899,0.038401830941438675
0.071945920586586,20,11444,
,20,11444,0.03661553934216499
0.052007075399160385,21,11989,
,21,11989,0.03335511311888695
0.0541423000395298,22,12534,
,22,12534,0.03225663676857948
0.03320198506116867,23,13079,
,23,13079,0.028630685061216354
0.05390598624944687,24,13624,
,24,13624,0.026967601850628853
0.04071548953652382,25,14169,
,25,14169,0.027845120057463646
0.04226338863372803,26,14714,
,26,14714,0.02645578421652317
0.041315216571092606,27,15259,
,27,15259,0.030211757868528366
0.03985445946455002,28,15804,
,28,15804,0.029391521587967873
0.0502934567630291,29,16349,
,29,16349,0.024780970066785812
0.07167332619428635,30,16894,
,30,16894,0.023298515006899834
0.0427534393966198,31,17439,
,31,17439,0.025690389797091484
0.061143647879362106,32,17984,
,32,17984,0.02464686706662178
0.354371041059494,33,18529,
,33,18529,0.026636609807610512
0.02854369394481182,34,19074,
,34,19074,0.024127589538693428
0.025569498538970947,35,19619,
,35,19619,0.022595155984163284
0.02888149954378605,36,20164,
,36,20164,0.02494576759636402
0.029038093984127045,37,20709,
,37,20709,0.022290894761681557
0.02972383424639702,38,21254,
,38,21254,0.02189989574253559
0.03904081881046295,39,21799,
,39,21799,0.02046888694167137
0.02352784387767315,40,22344,
,40,22344,0.020337078720331192
0.03809984773397446,41,22889,
,41,22889,0.020357077941298485
0.040194690227508545,42,23434,
,42,23434,0.022213485091924667
0.02931119129061699,43,23979,
,43,23979,0.019156530499458313
0.02897944115102291,44,24524,
,44,24524,0.018684858456254005
0.020708458498120308,45,25069,
,45,25069,0.021217798814177513
0.02449118159711361,46,25614,
,46,25614,0.018833355978131294
0.029037542641162872,47,26159,
,47,26159,0.01915500871837139
0.04131865128874779,48,26704,
,48,26704,0.017719002440571785
0.031352829188108444,49,27249,
,49,27249,0.017902666702866554
0.028907470405101776,50,27794,
,50,27794,0.017299877479672432
0.020597627386450768,51,28339,
,51,28339,0.017443859949707985
0.15506012737751007,52,28884,
,52,28884,0.017879942432045937
0.03909742087125778,53,29429,
,53,29429,0.019138110801577568
0.018765702843666077,54,29974,
,54,29974,0.017894499003887177
0.023172421380877495,55,30519,
,55,30519,0.016948841512203217
0.028058135882019997,56,31064,
,56,31064,0.01627364568412304
0.04267727583646774,57,31609,
,57,31609,0.017694955691695213
0.024715734645724297,58,32154,
,58,32154,0.020095566287636757
0.01985836960375309,59,32699,
,59,32699,0.015252125449478626
0.024583859369158745,60,33244,
,60,33244,0.015597936697304249
0.023595033213496208,61,33789,
,61,33789,0.016438888385891914
0.038054294884204865,62,34334,
,62,34334,0.017291376367211342
0.028407137840986252,63,34879,
,63,34879,0.01630917377769947
0.02463288977742195,64,35424,
,64,35424,0.015735873952507973
0.023450594395399094,65,35969,
,65,35969,0.01781126856803894
0.019691234454512596,66,36514,
,66,36514,0.015973715111613274
0.019821910187602043,67,37059,
,67,37059,0.015330366790294647
0.022502882406115532,68,37604,
,68,37604,0.016158347949385643
0.02105044759809971,69,38149,
,69,38149,0.015821073204278946
