val_ntxent_loss,epoch,step,trn_ntxent_loss
3.0403099060058594,0,544,
,0,544,1.9050450325012207
5.899688720703125,1,1089,
,1,1089,1.4875916242599487
4.49738073348999,2,1634,
,2,1634,1.5086612701416016
4.258463382720947,3,2179,
,3,2179,1.3603895902633667
5.4597086906433105,4,2724,
,4,2724,1.221106767654419
4.014433860778809,5,3269,
,5,3269,1.0104889869689941
4.6774115562438965,6,3814,
,6,3814,0.8740847110748291
4.509732723236084,7,4359,
,7,4359,0.7549616098403931
4.172403335571289,8,4904,
,8,4904,0.7386094927787781
4.274580001831055,9,5449,
,9,5449,0.740346372127533
3.868436574935913,10,5994,
,10,5994,0.6009054183959961
4.350140571594238,11,6539,
,11,6539,0.5552484393119812
4.087192535400391,12,7084,
,12,7084,0.4647941589355469
4.024951934814453,13,7629,
,13,7629,0.47342872619628906
4.804708480834961,14,8174,
,14,8174,0.46175065636634827
4.237523078918457,15,8719,
,15,8719,0.45586779713630676
4.869825839996338,16,9264,
,16,9264,0.3752616047859192
4.030426025390625,17,9809,
,17,9809,0.42085909843444824
3.992356538772583,18,10354,
,18,10354,0.42751768231391907
4.049410343170166,19,10899,
,19,10899,0.36853036284446716
4.608684539794922,20,11444,
,20,11444,0.363172322511673
4.194977283477783,21,11989,
,21,11989,0.38799765706062317
3.492358446121216,22,12534,
,22,12534,0.39506229758262634
3.6350536346435547,23,13079,
,23,13079,0.3355505168437958
4.394790172576904,24,13624,
,24,13624,0.34757620096206665
4.644058704376221,25,14169,
,25,14169,0.28147444128990173
4.3417816162109375,26,14714,
,26,14714,0.3045627772808075
3.877519369125366,27,15259,
,27,15259,0.3255949914455414
3.3759727478027344,28,15804,
,28,15804,0.30129918456077576
3.441579580307007,29,16349,
,29,16349,0.32834866642951965
4.174640655517578,30,16894,
,30,16894,0.29641979932785034
3.8295249938964844,31,17439,
,31,17439,0.2642492353916168
4.145071029663086,32,17984,
,32,17984,0.33316320180892944
3.7589478492736816,33,18529,
,33,18529,0.27001744508743286
3.4402246475219727,34,19074,
,34,19074,0.2887127697467804
3.7777864933013916,35,19619,
,35,19619,0.3243456482887268
3.8323047161102295,36,20164,
,36,20164,0.29128265380859375
3.4634580612182617,37,20709,
,37,20709,0.20619767904281616
3.945965051651001,38,21254,
,38,21254,0.2618098855018616
3.6978018283843994,39,21799,
,39,21799,0.23768512904644012
3.1701371669769287,40,22344,
,40,22344,0.2462393343448639
3.8947038650512695,41,22889,
,41,22889,0.23520171642303467
4.068321704864502,42,23434,
,42,23434,0.2375965714454651
3.524854898452759,43,23979,
,43,23979,0.24668192863464355
4.062310695648193,44,24524,
,44,24524,0.20165470242500305
3.0028953552246094,45,25069,
,45,25069,0.19532905519008636
3.3448898792266846,46,25614,
,46,25614,0.1929427683353424
3.7896769046783447,47,26159,
,47,26159,0.18730580806732178
2.7909762859344482,48,26704,
,48,26704,0.2309993952512741
2.8331072330474854,49,27249,
,49,27249,0.20518124103546143
3.354534387588501,50,27794,
,50,27794,0.22305287420749664
3.3302621841430664,51,28339,
,51,28339,0.19048552215099335
3.3237245082855225,52,28884,
,52,28884,0.20185072720050812
2.9307138919830322,53,29429,
,53,29429,0.18309703469276428
3.0380873680114746,54,29974,
,54,29974,0.217593714594841
3.637524366378784,55,30519,
,55,30519,0.18918763101100922
3.1927781105041504,56,31064,
,56,31064,0.1780996024608612
3.4414026737213135,57,31609,
,57,31609,0.21574543416500092
3.163595199584961,58,32154,
,58,32154,0.20095756649971008
3.543017864227295,59,32699,
,59,32699,0.16979162395000458
2.6937050819396973,60,33244,
,60,33244,0.20871761441230774
2.7736759185791016,61,33789,
,61,33789,0.1706939935684204
2.925013780593872,62,34334,
,62,34334,0.14020732045173645
2.92539381980896,63,34879,
,63,34879,0.18259234726428986
2.6187379360198975,64,35424,
,64,35424,0.16210247576236725
2.93737530708313,65,35969,
,65,35969,0.1706227958202362
3.080583333969116,66,36514,
,66,36514,0.15539726614952087
2.5670411586761475,67,37059,
,67,37059,0.1344538927078247
2.978940963745117,68,37604,
,68,37604,0.14067436754703522
3.1885414123535156,69,38149,
,69,38149,0.12688927352428436
2.812687397003174,70,38694,
,70,38694,0.176264688372612
2.837137222290039,71,39239,
,71,39239,0.16921687126159668
2.947601318359375,72,39784,
,72,39784,0.13452884554862976
2.8356566429138184,73,40329,
,73,40329,0.15516655147075653
2.430266857147217,74,40874,
,74,40874,0.14046606421470642
3.277087450027466,75,41419,
,75,41419,0.1394021064043045
2.9968676567077637,76,41964,
,76,41964,0.14508962631225586
3.0670385360717773,77,42509,
,77,42509,0.14667551219463348
2.34908390045166,78,43054,
,78,43054,0.14253906905651093
2.1117727756500244,79,43599,
,79,43599,0.1364220231771469
