val_ntxent_loss,epoch,step,trn_ntxent_loss
5.968836784362793,0,544,
,0,544,2.848217248916626
5.655033588409424,1,1089,
,1,1089,2.6164069175720215
5.6786298751831055,2,1634,
,2,1634,2.4562063217163086
5.672811985015869,3,2179,
,3,2179,2.320312023162842
5.92582893371582,4,2724,
,4,2724,2.301034927368164
5.518214702606201,5,3269,
,5,3269,2.2337751388549805
5.841577053070068,6,3814,
,6,3814,2.1249208450317383
5.641545295715332,7,4359,
,7,4359,1.5499036312103271
5.346241474151611,8,4904,
,8,4904,1.271193265914917
5.408351898193359,9,5449,
,9,5449,1.1779837608337402
5.285645961761475,10,5994,
,10,5994,1.0286812782287598
4.9653143882751465,11,6539,
,11,6539,1.0113961696624756
4.724910259246826,12,7084,
,12,7084,0.999070942401886
5.613517761230469,13,7629,
,13,7629,0.9731204509735107
5.866900444030762,14,8174,
,14,8174,0.9766873717308044
4.459963321685791,15,8719,
,15,8719,1.013119101524353
4.910329818725586,16,9264,
,16,9264,0.9497168660163879
4.553250789642334,17,9809,
,17,9809,0.8679306507110596
4.807487487792969,18,10354,
,18,10354,0.9014509916305542
4.320975303649902,19,10899,
,19,10899,0.8755741715431213
5.061441898345947,20,11444,
,20,11444,0.7814372777938843
4.490907669067383,21,11989,
,21,11989,0.9164660573005676
4.3689866065979,22,12534,
,22,12534,0.8326860070228577
4.750617027282715,23,13079,
,23,13079,0.6074729561805725
4.549246311187744,24,13624,
,24,13624,0.564843475818634
4.910199165344238,25,14169,
,25,14169,0.6250301599502563
4.385296821594238,26,14714,
,26,14714,0.5231814980506897
4.09969425201416,27,15259,
,27,15259,0.42043766379356384
4.584545612335205,28,15804,
,28,15804,0.36044201254844666
4.174433708190918,29,16349,
,29,16349,0.41729098558425903
4.462414264678955,30,16894,
,30,16894,0.35518693923950195
4.463584899902344,31,17439,
,31,17439,0.3802802860736847
4.363248348236084,32,17984,
,32,17984,0.3492070138454437
4.055171489715576,33,18529,
,33,18529,0.3458455801010132
4.537708282470703,34,19074,
,34,19074,0.34210872650146484
4.367117881774902,35,19619,
,35,19619,0.3333776593208313
4.3849873542785645,36,20164,
,36,20164,0.3819392919540405
4.284061908721924,37,20709,
,37,20709,0.2695065438747406
3.6996657848358154,38,21254,
,38,21254,0.33529070019721985
3.889420747756958,39,21799,
,39,21799,0.3185121417045593
3.6522130966186523,40,22344,
,40,22344,0.3274839222431183
4.0071563720703125,41,22889,
,41,22889,0.3304234445095062
4.316544532775879,42,23434,
,42,23434,0.3474206030368805
4.058964729309082,43,23979,
,43,23979,0.3259730935096741
4.4819655418396,44,24524,
,44,24524,0.25774145126342773
3.5223958492279053,45,25069,
,45,25069,0.3136732280254364
3.783640146255493,46,25614,
,46,25614,0.2670823037624359
3.305161476135254,47,26159,
,47,26159,0.3229631781578064
4.426126956939697,48,26704,
,48,26704,0.2943771779537201
4.121134281158447,49,27249,
,49,27249,0.2884475290775299
4.219914436340332,50,27794,
,50,27794,0.26845625042915344
4.153814792633057,51,28339,
,51,28339,0.2909858226776123
3.254441738128662,52,28884,
,52,28884,0.25924795866012573
4.189577579498291,53,29429,
,53,29429,0.27201130986213684
3.619121789932251,54,29974,
,54,29974,0.26603206992149353
