val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.1884920375124795, 'Acc': 0.3526170798898072, 'loss': 4.13656471086585}",4.13656471086585,0,544,
,,0,544,"{'F1': 0.17635340073816838, 'Acc': 0.31822354831305943, 'loss': 4.6415398361486035}"
"{'F1': 0.1625443342322427, 'Acc': 0.33930211202938476, 'loss': 4.318340070005776}",4.318340070005776,1,1089,
,,1,1089,"{'F1': 0.17238646315227113, 'Acc': 0.31822354831305943, 'loss': 4.554562798333825}"
"{'F1': 0.15903070093868293, 'Acc': 0.3475665748393021, 'loss': 3.807736803656039}",3.807736803656039,2,1634,
,,2,1634,"{'F1': 0.1751352423400806, 'Acc': 0.31506770713793897, 'loss': 4.50783596257551}"
"{'F1': 0.14703290678786782, 'Acc': 0.33562901744719925, 'loss': 4.144486663998038}",4.144486663998038,3,2179,
,,3,2179,"{'F1': 0.18054565905592662, 'Acc': 0.3243057149414735, 'loss': 4.4159636665921695}"
"{'F1': 0.13205371028875743, 'Acc': 0.317722681359045, 'loss': 4.422544755797455}",4.422544755797455,4,2724,
,,4,2724,"{'F1': 0.17494078091312124, 'Acc': 0.3162152857470737, 'loss': 4.7188838355038145}"
"{'F1': 0.15308844822129047, 'Acc': 0.33884297520661155, 'loss': 5.698976077895233}",5.698976077895233,5,3269,
,,5,3269,"{'F1': 0.17582151216727548, 'Acc': 0.31678907505164106, 'loss': 4.8637257247889805}"
"{'F1': 0.148831278157009, 'Acc': 0.3544536271808999, 'loss': 5.9725102065266045}",5.9725102065266045,6,3814,
,,6,3814,"{'F1': 0.1808192520439764, 'Acc': 0.3246499885242139, 'loss': 4.715219950675964}"
"{'F1': 0.16357874545663545, 'Acc': 0.37327823691460055, 'loss': 4.175417015517968}",4.175417015517968,7,4359,
,,7,4359,"{'F1': 0.17841245173055004, 'Acc': 0.32143676841863666, 'loss': 4.6519136258221545}"
"{'F1': 0.17609316988824075, 'Acc': 0.30486685032139577, 'loss': 4.417110481123993}",4.417110481123993,8,4904,
,,8,4904,"{'F1': 0.17954130006940797, 'Acc': 0.3200022951572183, 'loss': 4.574500657002861}"
"{'F1': 0.18475375152455958, 'Acc': 0.28558310376492196, 'loss': 5.274222881897636}",5.274222881897636,9,5449,
,,9,5449,"{'F1': 0.1789786404900821, 'Acc': 0.31983015836584805, 'loss': 4.7045121184182825}"
"{'F1': 0.1755125466780671, 'Acc': 0.310376492194674, 'loss': 3.92931170048921}",3.92931170048921,10,5994,
,,10,5994,"{'F1': 0.17836740954076674, 'Acc': 0.32143676841863666, 'loss': 4.546935402362719}"
"{'F1': 0.15587934165096412, 'Acc': 0.3034894398530762, 'loss': 3.7515592212262363}",3.7515592212262363,11,6539,
,,11,6539,"{'F1': 0.17353148112201, 'Acc': 0.3158710121643333, 'loss': 4.552492972688937}"
"{'F1': 0.16857710319499306, 'Acc': 0.3507805325987144, 'loss': 5.169592601665552}",5.169592601665552,12,7084,
,,12,7084,"{'F1': 0.17521560097761488, 'Acc': 0.3179940325912325, 'loss': 4.705936606870878}"
"{'F1': 0.13584417119378947, 'Acc': 0.3241505968778696, 'loss': 4.892190394410188}",4.892190394410188,13,7629,
,,13,7629,"{'F1': 0.18032415330187473, 'Acc': 0.322240073445031, 'loss': 4.581712167634876}"
"{'F1': 0.12917898033193773, 'Acc': 0.2773186409550046, 'loss': 5.741839643837749}",5.741839643837749,14,8174,
,,14,8174,"{'F1': 0.17577707353347552, 'Acc': 0.32183842093183385, 'loss': 4.751635109612701}"
"{'F1': 0.18853866821196388, 'Acc': 0.359504132231405, 'loss': 4.32484968157782}",4.32484968157782,15,8719,
,,15,8719,"{'F1': 0.1814252375003625, 'Acc': 0.320059674087675, 'loss': 4.576117154217641}"
"{'F1': 0.18182156526306298, 'Acc': 0.3411386593204775, 'loss': 5.298558404480201}",5.298558404480201,16,9264,
,,16,9264,"{'F1': 0.17587015266128497, 'Acc': 0.31644480146890064, 'loss': 4.820652496705361}"
"{'F1': 0.15526232221204284, 'Acc': 0.32552800734618914, 'loss': 4.579982173615607}",4.579982173615607,17,9809,
,,17,9809,"{'F1': 0.17658802518787944, 'Acc': 0.3171907275648382, 'loss': 4.7599750628165145}"
"{'F1': 0.16098533253551933, 'Acc': 0.30991735537190085, 'loss': 6.412449729615363}",6.412449729615363,18,10354,
