val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.28506513334376904, 'Acc': 0.5307621671258035, 'loss': 2.1503485320270928}",2.1503485320270928,0,544,
,,0,544,"{'F1': 0.28088640521986696, 'Acc': 0.4737778287812715, 'loss': 2.794658773098517}"
"{'F1': 0.312242426109046, 'Acc': 0.48163452708907256, 'loss': 2.4547894657522007}",2.4547894657522007,1,1089,
,,1,1089,"{'F1': 0.281385065241312, 'Acc': 0.47687629102593526, 'loss': 2.6253407220228}"
"{'F1': 0.27296274239996665, 'Acc': 0.4756657483930211, 'loss': 2.450125274450883}",2.450125274450883,2,1634,
,,2,1634,"{'F1': 0.3007450524938273, 'Acc': 0.4800895111315125, 'loss': 2.5907679654042655}"
"{'F1': 0.2812930097585772, 'Acc': 0.46189164370982555, 'loss': 3.2538682827051133}",3.2538682827051133,3,2179,
,,3,2179,"{'F1': 0.2931870123410297, 'Acc': 0.4834174890980032, 'loss': 2.5801292469742103}"
"{'F1': 0.342325557640794, 'Acc': 0.5624426078971534, 'loss': 2.4391993785250015}",2.4391993785250015,4,2724,
,,4,2724,"{'F1': 0.2878309424174083, 'Acc': 0.4830732155152628, 'loss': 2.6814088342386646}"
"{'F1': 0.3088172027088593, 'Acc': 0.5261707988980716, 'loss': 2.661270727281985}",2.661270727281985,5,3269,
,,5,3269,"{'F1': 0.29550730272209086, 'Acc': 0.48232728941932523, 'loss': 2.6311105421923715}"
"{'F1': 0.33208758114434944, 'Acc': 0.5619834710743802, 'loss': 1.9002888330082963}",1.9002888330082963,6,3814,
,,6,3814,"{'F1': 0.2963552413713056, 'Acc': 0.4833601101675465, 'loss': 2.5872503508121594}"
"{'F1': 0.2912868511187931, 'Acc': 0.5105601469237833, 'loss': 2.5385216070690015}",2.5385216070690015,7,4359,
,,7,4359,"{'F1': 0.28829164212013736, 'Acc': 0.475843470277714, 'loss': 2.677322932777055}"
"{'F1': 0.29015137407258396, 'Acc': 0.5206611570247934, 'loss': 2.2012763442336647}",2.2012763442336647,8,4904,
,,8,4904,"{'F1': 0.2828652266858092, 'Acc': 0.4772205646086757, 'loss': 2.642948728088939}"
"{'F1': 0.2990611018113688, 'Acc': 0.4954086317722681, 'loss': 2.9582969606786533}",2.9582969606786533,9,5449,
,,9,5449,"{'F1': 0.2917980082194097, 'Acc': 0.48267156300206565, 'loss': 2.5861293763195703}"
"{'F1': 0.30563163129155746, 'Acc': 0.5027548209366391, 'loss': 2.3340407834536787}",2.3340407834536787,10,5994,
,,10,5994,"{'F1': 0.2822452559369574, 'Acc': 0.48519623594216205, 'loss': 2.573404772784732}"
"{'F1': 0.2707712337747735, 'Acc': 0.5027548209366391, 'loss': 2.7574517433194146}",2.7574517433194146,11,6539,
,,11,6539,"{'F1': 0.28156996738228657, 'Acc': 0.4804337847142529, 'loss': 2.62328986290398}"
"{'F1': 0.28462151093009325, 'Acc': 0.4963269054178145, 'loss': 2.5505130826563076}",2.5505130826563076,12,7084,
,,12,7084,"{'F1': 0.2877355638529554, 'Acc': 0.4807206793665366, 'loss': 2.592729313548552}"
"{'F1': 0.32127909961446244, 'Acc': 0.5436179981634527, 'loss': 2.3305303916551066}",2.3305303916551066,13,7629,
,,13,7629,"{'F1': 0.29502704490297477, 'Acc': 0.48490934128987834, 'loss': 2.5694333787358135}"
"{'F1': 0.3038613774954552, 'Acc': 0.5426997245179064, 'loss': 2.19781425120174}",2.19781425120174,14,8174,
,,14,8174,"{'F1': 0.2852635225925781, 'Acc': 0.48226991048886847, 'loss': 2.5967037384663154}"
"{'F1': 0.306486862333197, 'Acc': 0.5431588613406795, 'loss': 2.322528015876162}",2.322528015876162,15,8719,
,,15,8719,"{'F1': 0.28078830093028134, 'Acc': 0.47859765893963735, 'loss': 2.5947223222583804}"
"{'F1': 0.303881676258551, 'Acc': 0.4820936639118457, 'loss': 3.038857643155084}",3.038857643155084,16,9264,
,,16,9264,"{'F1': 0.2826079247157071, 'Acc': 0.4787124168005508, 'loss': 2.656988705407589}"
