val_ntxent_loss,epoch,step,trn_ntxent_loss
5.147954940795898,0,544,
,0,544,2.845181941986084
5.966856956481934,1,1089,
,1,1089,2.60663104057312
5.067480087280273,2,1634,
,2,1634,2.463510751724243
7.028975963592529,3,2179,
,3,2179,2.3600311279296875
5.508872985839844,4,2724,
,4,2724,2.28197979927063
5.199887752532959,5,3269,
,5,3269,2.2282471656799316
6.152989864349365,6,3814,
,6,3814,2.1549015045166016
6.035285472869873,7,4359,
,7,4359,2.147404193878174
6.026637077331543,8,4904,
,8,4904,1.5731786489486694
5.362811088562012,9,5449,
,9,5449,1.1733760833740234
4.811124324798584,10,5994,
,10,5994,1.203265905380249
4.892423629760742,11,6539,
,11,6539,0.972296416759491
5.602794170379639,12,7084,
,12,7084,1.0013412237167358
4.020005226135254,13,7629,
,13,7629,1.0238780975341797
5.169302463531494,14,8174,
,14,8174,1.0344300270080566
5.251214504241943,15,8719,
,15,8719,0.9224295020103455
4.417760372161865,16,9264,
,16,9264,0.751958429813385
4.753652095794678,17,9809,
,17,9809,0.6489862203598022
4.129669666290283,18,10354,
,18,10354,0.6997261047363281
5.133358478546143,19,10899,
,19,10899,0.5872206687927246
4.199997901916504,20,11444,
,20,11444,0.6455050706863403
3.596346616744995,21,11989,
,21,11989,0.6309789419174194
4.41232967376709,22,12534,
,22,12534,0.592721700668335
4.19580602645874,23,13079,
,23,13079,0.6161670684814453
3.9374849796295166,24,13624,
,24,13624,0.5999133586883545
4.492669105529785,25,14169,
,25,14169,0.5609124898910522
4.508525371551514,26,14714,
,26,14714,0.5624045133590698
4.11539888381958,27,15259,
,27,15259,0.5019486546516418
3.90602445602417,28,15804,
,28,15804,0.5143097043037415
3.749101400375366,29,16349,
,29,16349,0.5427243709564209
4.176433563232422,30,16894,
,30,16894,0.5073971748352051
3.9527323246002197,31,17439,
,31,17439,0.4457906484603882
3.338019371032715,32,17984,
,32,17984,0.4552880823612213
3.9207189083099365,33,18529,
,33,18529,0.44016480445861816
3.88633394241333,34,19074,
,34,19074,0.33945369720458984
4.032442569732666,35,19619,
,35,19619,0.35743725299835205
4.027956008911133,36,20164,
,36,20164,0.28655728697776794
3.835050344467163,37,20709,
,37,20709,0.39747700095176697
4.668044567108154,38,21254,
,38,21254,0.3334552049636841
4.2673563957214355,39,21799,
,39,21799,0.3106095790863037
4.109186172485352,40,22344,
,40,22344,0.2824450731277466
4.1857829093933105,41,22889,
,41,22889,0.35237976908683777
3.7353577613830566,42,23434,
,42,23434,0.3178730010986328
3.772562265396118,43,23979,
,43,23979,0.3362883925437927
3.8391473293304443,44,24524,
,44,24524,0.26232844591140747
3.1310195922851562,45,25069,
,45,25069,0.2813471555709839
3.749329090118408,46,25614,
,46,25614,0.3070405125617981
3.73307204246521,47,26159,
,47,26159,0.2704264223575592
3.2708966732025146,48,26704,
,48,26704,0.2723765969276428
3.5499632358551025,49,27249,
,49,27249,0.29310786724090576
3.4780490398406982,50,27794,
,50,27794,0.26042720675468445
3.910475730895996,51,28339,
,51,28339,0.24657200276851654
3.7737793922424316,52,28884,
,52,28884,0.25632771849632263
3.8657588958740234,53,29429,
,53,29429,0.2675795257091522
4.355943202972412,54,29974,
,54,29974,0.22784605622291565
4.137385368347168,55,30519,
,55,30519,0.23581288754940033
3.8606607913970947,56,31064,
,56,31064,0.24403095245361328
3.663090705871582,57,31609,
,57,31609,0.24153722822666168
3.844243288040161,58,32154,
,58,32154,0.25318795442581177
3.7074544429779053,59,32699,
,59,32699,0.26991838216781616
3.8681447505950928,60,33244,
,60,33244,0.26879459619522095
3.840769052505493,61,33789,
,61,33789,0.23328061401844025
3.592275381088257,62,34334,
,62,34334,0.2422519475221634
3.7218544483184814,63,34879,
,63,34879,0.2494419813156128
3.4703073501586914,64,35424,
,64,35424,0.23208817839622498
