val_ntxent_loss,epoch,step,trn_ntxent_loss
6.209340572357178,0,544,
,0,544,2.0484182834625244
8.207413673400879,1,1089,
,1,1089,1.7040512561798096
6.932080268859863,2,1634,
,2,1634,1.5812180042266846
6.9135942459106445,3,2179,
,3,2179,1.3853285312652588
7.458827018737793,4,2724,
,4,2724,1.3431756496429443
6.861830711364746,5,3269,
,5,3269,1.0463919639587402
7.396364212036133,6,3814,
,6,3814,0.8601285815238953
6.757987976074219,7,4359,
,7,4359,0.8283535242080688
5.977258205413818,8,4904,
,8,4904,0.7638657093048096
7.188962459564209,9,5449,
,9,5449,0.7389868497848511
6.379824638366699,10,5994,
,10,5994,0.7424194812774658
6.8548383712768555,11,6539,
,11,6539,0.7220895886421204
6.455073356628418,12,7084,
,12,7084,0.7403419613838196
6.431086540222168,13,7629,
,13,7629,0.5709354281425476
6.5345940589904785,14,8174,
,14,8174,0.6582649350166321
6.856135845184326,15,8719,
,15,8719,0.5833253264427185
5.733114719390869,16,9264,
,16,9264,0.5863418579101562
6.8116865158081055,17,9809,
,17,9809,0.5595318675041199
5.93639612197876,18,10354,
,18,10354,0.5783880949020386
5.899322509765625,19,10899,
,19,10899,0.6458089351654053
5.908562183380127,20,11444,
,20,11444,0.5945069193840027
6.451223850250244,21,11989,
,21,11989,0.5349324345588684
6.454310417175293,22,12534,
,22,12534,0.5575883388519287
6.107685565948486,23,13079,
,23,13079,0.4716818630695343
6.5130934715271,24,13624,
,24,13624,0.4935707747936249
6.094472408294678,25,14169,
,25,14169,0.4440430998802185
6.148438453674316,26,14714,
,26,14714,0.44356775283813477
6.368621826171875,27,15259,
,27,15259,0.3836357295513153
6.7183308601379395,28,15804,
,28,15804,0.38189220428466797
6.0580925941467285,29,16349,
,29,16349,0.38503021001815796
5.697943210601807,30,16894,
,30,16894,0.3877033293247223
6.017993927001953,31,17439,
,31,17439,0.37805312871932983
5.788580894470215,32,17984,
,32,17984,0.36193737387657166
5.457854270935059,33,18529,
,33,18529,0.39059266448020935
5.074302673339844,34,19074,
,34,19074,0.34137484431266785
5.7578535079956055,35,19619,
,35,19619,0.30572035908699036
5.329281806945801,36,20164,
,36,20164,0.3379095494747162
5.94558048248291,37,20709,
,37,20709,0.3231617212295532
5.569810390472412,38,21254,
,38,21254,0.29210150241851807
5.696267604827881,39,21799,
,39,21799,0.29331904649734497
5.250239372253418,40,22344,
,40,22344,0.29643529653549194
6.043881893157959,41,22889,
,41,22889,0.2856425642967224
5.678250312805176,42,23434,
,42,23434,0.34482541680336
5.9505462646484375,43,23979,
,43,23979,0.2680912911891937
5.355650424957275,44,24524,
,44,24524,0.35240212082862854
5.3757734298706055,45,25069,
,45,25069,0.26945409178733826
5.2440714836120605,46,25614,
,46,25614,0.2761380970478058
5.258232116699219,47,26159,
,47,26159,0.28317734599113464
6.062534332275391,48,26704,
,48,26704,0.23341448605060577
4.965167045593262,49,27249,
,49,27249,0.24503742158412933
5.145243167877197,50,27794,
,50,27794,0.2731378376483917
5.069430351257324,51,28339,
,51,28339,0.26830074191093445
5.785245418548584,52,28884,
,52,28884,0.2677503228187561
5.870100498199463,53,29429,
,53,29429,0.2717512249946594
5.443344593048096,54,29974,
,54,29974,0.22930489480495453
5.444079399108887,55,30519,
,55,30519,0.24393662810325623
5.299431800842285,56,31064,
,56,31064,0.25944244861602783
5.96897554397583,57,31609,
,57,31609,0.25562548637390137
6.018787860870361,58,32154,
,58,32154,0.20737600326538086
5.746861457824707,59,32699,
,59,32699,0.23386597633361816
5.222410678863525,60,33244,
,60,33244,0.2659483850002289
5.865020275115967,61,33789,
,61,33789,0.25325557589530945
5.65930700302124,62,34334,
,62,34334,0.2568139433860779
5.106368541717529,63,34879,
,63,34879,0.2022625207901001
5.685733795166016,64,35424,
,64,35424,0.22114449739456177
4.966405868530273,65,35969,
,65,35969,0.2174701988697052
5.445490837097168,66,36514,
,66,36514,0.20733222365379333
5.2231645584106445,67,37059,
,67,37059,0.2015141397714615
5.490482807159424,68,37604,
,68,37604,0.19344833493232727
5.341216087341309,69,38149,
,69,38149,0.22190545499324799
6.045854091644287,70,38694,
,70,38694,0.17181485891342163
5.722029685974121,71,39239,
,71,39239,0.22093230485916138
5.612609386444092,72,39784,
,72,39784,0.17932695150375366
5.556731224060059,73,40329,
,73,40329,0.19438651204109192
5.783785343170166,74,40874,
,74,40874,0.1902456283569336
5.202953815460205,75,41419,
,75,41419,0.17259186506271362
4.988983154296875,76,41964,
,76,41964,0.20246413350105286
5.207756042480469,77,42509,
,77,42509,0.18651586771011353
5.308896541595459,78,43054,
,78,43054,0.18504731357097626
5.312975883483887,79,43599,
,79,43599,0.2080584317445755
5.711919784545898,80,44144,
,80,44144,0.2005017250776291
