val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.28936259769300315, 'Acc': 0.5229568411386594, 'loss': 2.8501351328863613}",2.8501351328863613,0,544,
,,0,544,"{'F1': 0.3227980956878553, 'Acc': 0.5267385815928392, 'loss': 2.4100006379118755}"
"{'F1': 0.32762915466779785, 'Acc': 0.554178145087236, 'loss': 2.429188900451729}",2.429188900451729,1,1089,
,,1,1089,"{'F1': 0.3170822343265054, 'Acc': 0.5292058756024788, 'loss': 2.4169172548372813}"
"{'F1': 0.35900647075849007, 'Acc': 0.5564738292011019, 'loss': 2.1556044575096904}",2.1556044575096904,2,1634,
,,2,1634,"{'F1': 0.3152089624568988, 'Acc': 0.530009180628873, 'loss': 2.3538950355774766}"
"{'F1': 0.30086954283458733, 'Acc': 0.4972451790633609, 'loss': 2.9678507490434507}",2.9678507490434507,3,2179,
,,3,2179,"{'F1': 0.3132173147532494, 'Acc': 0.5265664448014689, 'loss': 2.4598388430175433}"
"{'F1': 0.3411975286760347, 'Acc': 0.5748393021120294, 'loss': 2.146386212196903}",2.146386212196903,4,2724,
,,4,2724,"{'F1': 0.319394503851692, 'Acc': 0.528517328436998, 'loss': 2.3975485124719254}"
"{'F1': 0.32976911930418595, 'Acc': 0.532139577594123, 'loss': 2.4197845994562344}",2.4197845994562344,5,3269,
,,5,3269,"{'F1': 0.30783584971936667, 'Acc': 0.5228368143217811, 'loss': 2.43697556552537}"
"{'F1': 0.3194898711477136, 'Acc': 0.5119375573921029, 'loss': 2.4673661200896553}",2.4673661200896553,6,3814,
,,6,3814,"{'F1': 0.31957743615662515, 'Acc': 0.5283451916456278, 'loss': 2.3195186492499955}"
"{'F1': 0.37800271572609945, 'Acc': 0.5642791551882461, 'loss': 2.38335739184117}",2.38335739184117,7,4359,
,,7,4359,"{'F1': 0.31780465668421515, 'Acc': 0.5282304337847142, 'loss': 2.3939924301357443}"
"{'F1': 0.31900852508669236, 'Acc': 0.5569329660238751, 'loss': 2.6129348545834636}",2.6129348545834636,8,4904,
,,8,4904,"{'F1': 0.3136492975199709, 'Acc': 0.5278287812715171, 'loss': 2.4248918076173975}"
"{'F1': 0.31805136208229157, 'Acc': 0.5743801652892562, 'loss': 2.3503010670344033}",2.3503010670344033,9,5449,
,,9,5449,"{'F1': 0.3058133416081481, 'Acc': 0.520885930686252, 'loss': 2.5294513923312545}"
"{'F1': 0.33657162158132137, 'Acc': 0.5780532598714417, 'loss': 2.1779118214693405}",2.1779118214693405,10,5994,
,,10,5994,"{'F1': 0.3080977824744529, 'Acc': 0.5271402341060363, 'loss': 2.383569490144012}"
"{'F1': 0.33698531298608503, 'Acc': 0.4954086317722681, 'loss': 2.34678576303565}",2.34678576303565,11,6539,
,,11,6539,"{'F1': 0.3111010643940291, 'Acc': 0.5277140234106036, 'loss': 2.34111167640861}"
"{'F1': 0.3540103677347076, 'Acc': 0.561524334251607, 'loss': 2.2992883346218993}",2.2992883346218993,12,7084,
,,12,7084,"{'F1': 0.31681671184237536, 'Acc': 0.5284599495065412, 'loss': 2.4301405068931228}"
"{'F1': 0.3323120419804129, 'Acc': 0.5408631772268135, 'loss': 2.68837799369425}",2.68837799369425,13,7629,
,,13,7629,"{'F1': 0.3247240374669099, 'Acc': 0.5323043378471425, 'loss': 2.428709524596503}"
"{'F1': 0.3574863444054882, 'Acc': 0.5569329660238751, 'loss': 2.6061810203220532}",2.6061810203220532,14,8174,
,,14,8174,"{'F1': 0.3180909072136681, 'Acc': 0.5358044526050034, 'loss': 2.369667643035224}"
