val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.1861268131576303, 'Acc': 0.36685032139577595, 'loss': 5.654454582843227}",5.654454582843227,0,544,
,,0,544,"{'F1': 0.20524649148321733, 'Acc': 0.3578723892586642, 'loss': 5.223396170904877}"
"{'F1': 0.1953194977580813, 'Acc': 0.3650137741046832, 'loss': 3.9481711560401362}",3.9481711560401362,1,1089,
,,1,1089,"{'F1': 0.19955039927365664, 'Acc': 0.3570690842322699, 'loss': 4.868134964496718}"
"{'F1': 0.19446026064491373, 'Acc': 0.39623507805325986, 'loss': 5.511407489361971}",5.511407489361971,2,1634,
,,2,1634,"{'F1': 0.20857360150804216, 'Acc': 0.36142988294698186, 'loss': 4.810574047718573}"
"{'F1': 0.21214858706886766, 'Acc': 0.39990817263544537, 'loss': 5.1946815200473955}",5.1946815200473955,3,2179,
,,3,2179,"{'F1': 0.20333239888516919, 'Acc': 0.35523295845765435, 'loss': 4.93103572644225}"
"{'F1': 0.18637008595871624, 'Acc': 0.3673094582185491, 'loss': 5.561999991320182}",5.561999991320182,4,2724,
,,4,2724,"{'F1': 0.19895545870625603, 'Acc': 0.35431489557034657, 'loss': 4.926180756638903}"
"{'F1': 0.2044512806364429, 'Acc': 0.3333333333333333, 'loss': 6.007349456565968}",6.007349456565968,5,3269,
,,5,3269,"{'F1': 0.19845909560571, 'Acc': 0.34983933899472114, 'loss': 4.961903803501654}"
"{'F1': 0.1827514811250071, 'Acc': 0.3365472910927456, 'loss': 5.2396626472473145}",5.2396626472473145,6,3814,
,,6,3814,"{'F1': 0.20443627723886051, 'Acc': 0.36102823043378474, 'loss': 4.961537213281754}"
"{'F1': 0.21874784626670124, 'Acc': 0.41781450872359965, 'loss': 5.957137429195901}",5.957137429195901,7,4359,
,,7,4359,"{'F1': 0.2037436394618309, 'Acc': 0.36171677759926557, 'loss': 4.7808613140648655}"
"{'F1': 0.15551414506454286, 'Acc': 0.3273645546372819, 'loss': 4.451263521028602}",4.451263521028602,8,4904,
,,8,4904,"{'F1': 0.2058879805164789, 'Acc': 0.3570690842322699, 'loss': 5.037090648861106}"
"{'F1': 0.20219711160289608, 'Acc': 0.4003673094582185, 'loss': 4.0418391298448695}",4.0418391298448695,9,5449,
,,9,5449,"{'F1': 0.1974292071432589, 'Acc': 0.3533394537525821, 'loss': 4.965493215552164}"
"{'F1': 0.18882524788068036, 'Acc': 0.38705234159779617, 'loss': 5.515476147333781}",5.515476147333781,10,5994,
,,10,5994,"{'F1': 0.20496245809864666, 'Acc': 0.3554050952490246, 'loss': 5.025898750112691}"
"{'F1': 0.19046211169075153, 'Acc': 0.34297520661157027, 'loss': 4.075912175835043}",4.075912175835043,11,6539,
,,11,6539,"{'F1': 0.20707615192764303, 'Acc': 0.35838879963277487, 'loss': 4.886455501547647}"
