val_ntxent_loss,epoch,step,trn_ntxent_loss
9.166635513305664,0,544,
,0,544,1.885113000869751
6.723582744598389,1,1089,
,1,1089,0.8872871994972229
6.95454216003418,2,1634,
,2,1634,0.47843310236930847
4.831327438354492,3,2179,
,3,2179,0.42721912264823914
5.476443767547607,4,2724,
,4,2724,0.36450913548469543
5.5169677734375,5,3269,
,5,3269,0.33102861046791077
5.510903835296631,6,3814,
,6,3814,0.3402157425880432
4.8790998458862305,7,4359,
,7,4359,0.2837890684604645
5.911046028137207,8,4904,
,8,4904,0.27312058210372925
5.73234748840332,9,5449,
,9,5449,0.23842546343803406
5.553349494934082,10,5994,
,10,5994,0.24740931391716003
5.615842819213867,11,6539,
,11,6539,0.24017764627933502
5.2925333976745605,12,7084,
,12,7084,0.1654115915298462
5.044897079467773,13,7629,
,13,7629,0.11602149158716202
4.741421222686768,14,8174,
,14,8174,0.10428378731012344
5.73622989654541,15,8719,
,15,8719,0.08911767601966858
4.213802814483643,16,9264,
,16,9264,0.0916047990322113
4.3088297843933105,17,9809,
,17,9809,0.08823547512292862
5.114988327026367,18,10354,
,18,10354,0.08623969554901123
5.195121765136719,19,10899,
,19,10899,0.07867910712957382
4.93423318862915,20,11444,
,20,11444,0.08305201679468155
5.046761989593506,21,11989,
,21,11989,0.07512316107749939
4.261293888092041,22,12534,
,22,12534,0.06956131756305695
5.340689659118652,23,13079,
,23,13079,0.06814969331026077
5.222255229949951,24,13624,
,24,13624,0.07347732037305832
5.383483409881592,25,14169,
,25,14169,0.06798030436038971
5.046082019805908,26,14714,
,26,14714,0.06230645254254341
4.571475505828857,27,15259,
,27,15259,0.06995333731174469
4.563526153564453,28,15804,
,28,15804,0.05777217820286751
4.4765520095825195,29,16349,
,29,16349,0.06454022973775864
5.108701229095459,30,16894,
,30,16894,0.06928098201751709
4.3996052742004395,31,17439,
,31,17439,0.05766048654913902
4.728337287902832,32,17984,
,32,17984,0.0571623221039772
4.514921188354492,33,18529,
,33,18529,0.054905377328395844
4.33170223236084,34,19074,
,34,19074,0.05618764087557793
5.220358848571777,35,19619,
,35,19619,0.06064043566584587
4.936135768890381,36,20164,
,36,20164,0.05489609017968178
5.129824161529541,37,20709,
,37,20709,0.05316649004817009
4.978641986846924,38,21254,
,38,21254,0.047220632433891296
4.400777339935303,39,21799,
,39,21799,0.05491749942302704
5.120123386383057,40,22344,
,40,22344,0.05312475934624672
4.656026363372803,41,22889,
,41,22889,0.048231326043605804
4.378146648406982,42,23434,
,42,23434,0.04681388661265373
4.366227149963379,43,23979,
,43,23979,0.04634745046496391
4.647116661071777,44,24524,
,44,24524,0.04827273264527321
4.554962635040283,45,25069,
,45,25069,0.04671313986182213
4.4420061111450195,46,25614,
,46,25614,0.04427633434534073
5.024021625518799,47,26159,
,47,26159,0.044307079166173935
4.236021041870117,48,26704,
,48,26704,0.04897559434175491
4.667540073394775,49,27249,
,49,27249,0.04446840658783913
4.661739349365234,50,27794,
,50,27794,0.045078203082084656
3.951387882232666,51,28339,
,51,28339,0.04437292367219925
4.226917266845703,52,28884,
,52,28884,0.04027896746993065
4.524997711181641,53,29429,
,53,29429,0.04122971370816231
4.663313388824463,54,29974,
,54,29974,0.03747671842575073
4.303811550140381,55,30519,
,55,30519,0.03949647769331932
4.3731794357299805,56,31064,
,56,31064,0.03512733057141304
3.7586281299591064,57,31609,
,57,31609,0.03236954286694527
4.48500394821167,58,32154,
,58,32154,0.02834559604525566
3.769681692123413,59,32699,
,59,32699,0.03472014516592026
4.571348190307617,60,33244,
,60,33244,0.03369077667593956
4.229650974273682,61,33789,
,61,33789,0.03363410383462906
4.235074996948242,62,34334,
,62,34334,0.026839938014745712
4.196628570556641,63,34879,
,63,34879,0.026515694335103035
3.762744426727295,64,35424,
,64,35424,0.02613070048391819
3.887423276901245,65,35969,
,65,35969,0.026580581441521645
3.8657405376434326,66,36514,
,66,36514,0.02306138537824154
3.866586923599243,67,37059,
,67,37059,0.023589415475726128
3.601922035217285,68,37604,
,68,37604,0.03740515187382698
3.334782600402832,69,38149,
,69,38149,0.028749216347932816
3.9822998046875,70,38694,
,70,38694,0.02471120096743107
3.575716018676758,71,39239,
,71,39239,0.023506540805101395
3.2975828647613525,72,39784,
,72,39784,0.022812629118561745
3.8765316009521484,73,40329,
,73,40329,0.020564546808600426
3.87113618850708,74,40874,
,74,40874,0.01963886432349682
3.3518242835998535,75,41419,
,75,41419,0.019001955166459084
4.222605228424072,76,41964,
,76,41964,0.021223032847046852
3.826756715774536,77,42509,
,77,42509,0.022023659199476242
4.197863578796387,78,43054,
,78,43054,0.01882101781666279
3.5917534828186035,79,43599,
,79,43599,0.020327774807810783
3.4710330963134766,80,44144,
,80,44144,0.01935219019651413
3.936879873275757,81,44689,
,81,44689,0.01835745759308338
3.32755708694458,82,45234,
,82,45234,0.021367359906435013
3.765942096710205,83,45779,
,83,45779,0.017069125548005104
3.7853968143463135,84,46324,
,84,46324,0.01584646664559841
3.6542601585388184,85,46869,
,85,46869,0.02173995040357113
3.184499502182007,86,47414,
,86,47414,0.01902524195611477
3.8568925857543945,87,47959,
,87,47959,0.01885753870010376
3.71203875541687,88,48504,
,88,48504,0.017453633248806
3.6168675422668457,89,49049,
,89,49049,0.01921233907341957
3.8980143070220947,90,49594,
,90,49594,0.019178878515958786
4.2432756423950195,91,50139,
,91,50139,0.01825549639761448
4.0373711585998535,92,50684,
,92,50684,0.016976023092865944
4.205864429473877,93,51229,
,93,51229,0.01607707515358925
3.602576494216919,94,51774,
,94,51774,0.017609063535928726
