val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.26627025017487904, 'Acc': 0.42699724517906334, 'loss': 3.6797605891158613}",3.6797605891158613,0,544,
,,0,544,"{'F1': 0.23408212540589504, 'Acc': 0.37273353224695893, 'loss': 3.2202489979770204}"
"{'F1': 0.23629104298140718, 'Acc': 0.4247015610651974, 'loss': 2.713348514791848}",2.713348514791848,1,1089,
,,1,1089,"{'F1': 0.24406373769352321, 'Acc': 0.38891439063575856, 'loss': 3.2850798213153802}"
"{'F1': 0.21023951827284876, 'Acc': 0.4325068870523416, 'loss': 3.820766314216282}",3.820766314216282,2,1634,
,,2,1634,"{'F1': 0.25252564251937615, 'Acc': 0.399472113839798, 'loss': 3.126753964992838}"
"{'F1': 0.2508933136897168, 'Acc': 0.45684113865932047, 'loss': 2.9830072185267573}",2.9830072185267573,3,2179,
,,3,2179,"{'F1': 0.25171194806330244, 'Acc': 0.4005049345880193, 'loss': 3.247171115219046}"
"{'F1': 0.24762448087507122, 'Acc': 0.4086317722681359, 'loss': 3.9358521060667178}",3.9358521060667178,4,2724,
,,4,2724,"{'F1': 0.2633995383717448, 'Acc': 0.3997590084920817, 'loss': 3.165698485418197}"
"{'F1': 0.26235639438884195, 'Acc': 0.3985307621671258, 'loss': 3.3311747606249824}",3.3311747606249824,5,3269,
,,5,3269,"{'F1': 0.24829716379135197, 'Acc': 0.40056231351847604, 'loss': 3.1947782267124283}"
"{'F1': 0.2847599040865396, 'Acc': 0.4903581267217631, 'loss': 3.227276518724967}",3.227276518724967,6,3814,
,,6,3814,"{'F1': 0.2528375292659498, 'Acc': 0.40767730089511134, 'loss': 3.1871362974884314}"
"{'F1': 0.2447514263294245, 'Acc': 0.4719926538108356, 'loss': 2.662558916686238}",2.662558916686238,7,4359,
,,7,4359,"{'F1': 0.25801899114642063, 'Acc': 0.4078494376864815, 'loss': 3.0243623700710613}"
"{'F1': 0.2722407154602603, 'Acc': 0.4628099173553719, 'loss': 3.0519375279275835}",3.0519375279275835,8,4904,
,,8,4904,"{'F1': 0.2658964101326067, 'Acc': 0.41014459490475097, 'loss': 3.1232545205212516}"
"{'F1': 0.24723017353171373, 'Acc': 0.41919191919191917, 'loss': 2.826666263566501}",2.826666263566501,9,5449,
,,9,5449,"{'F1': 0.2608499789040798, 'Acc': 0.4029148496672022, 'loss': 3.2967423344970843}"
"{'F1': 0.2851257298301847, 'Acc': 0.4623507805325987, 'loss': 2.7112331960512246}",2.7112331960512246,10,5994,
,,10,5994,"{'F1': 0.26121842884529123, 'Acc': 0.41593986688088136, 'loss': 3.0753055463143446}"
"{'F1': 0.2737453941768542, 'Acc': 0.4706152433425161, 'loss': 3.5523477043362632}",3.5523477043362632,11,6539,
,,11,6539,"{'F1': 0.2566008958756787, 'Acc': 0.40899701629561624, 'loss': 3.1764965960738856}"
"{'F1': 0.24068600403897836, 'Acc': 0.38705234159779617, 'loss': 3.104850877886233}",3.104850877886233,12,7084,
,,12,7084,"{'F1': 0.2626578671137562, 'Acc': 0.4155382143676842, 'loss': 3.079940755870364}"
"{'F1': 0.24424181064978895, 'Acc': 0.4150596877869605, 'loss': 4.710340282191401}",4.710340282191401,13,7629,
,,13,7629,"{'F1': 0.2576207107397953, 'Acc': 0.4108331420702318, 'loss': 3.181244150432972}"
"{'F1': 0.2631385075157196, 'Acc': 0.44857667584940314, 'loss': 3.0806569690289707}",3.0806569690289707,14,8174,
,,14,8174,"{'F1': 0.25736618604028083, 'Acc': 0.4111200367225155, 'loss': 3.290834840284575}"
"{'F1': 0.3084140179832845, 'Acc': 0.48806244260789716, 'loss': 3.0241655158823817}",3.0241655158823817,15,8719,
,,15,8719,"{'F1': 0.25359701677775087, 'Acc': 0.40893963736515954, 'loss': 3.1980259536603177}"
"{'F1': 0.28277037455766435, 'Acc': 0.4462809917355372, 'loss': 3.6354275972082997}",3.6354275972082997,16,9264,
,,16,9264,"{'F1': 0.2643856399457979, 'Acc': 0.41674317190727567, 'loss': 3.15531601512104}"
"{'F1': 0.238940681971176, 'Acc': 0.4100091827364555, 'loss': 3.227814609589784}",3.227814609589784,17,9809,
,,17,9809,"{'F1': 0.2617306571764506, 'Acc': 0.41467753041083316, 'loss': 3.1802521294410075}"
