val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.2742862979920043, 'Acc': 0.3921028466483012, 'loss': 2.7052720664204033}",2.7052720664204033,0,544,
,,0,544,"{'F1': 0.23779706347802837, 'Acc': 0.37910259352765663, 'loss': 2.822765992540832}"
"{'F1': 0.21367301274284073, 'Acc': 0.4150596877869605, 'loss': 2.8899029890696206}",2.8899029890696206,1,1089,
,,1,1089,"{'F1': 0.24379117053251917, 'Acc': 0.3950539361946293, 'loss': 2.7354472166901336}"
"{'F1': 0.2506948935778024, 'Acc': 0.4150596877869605, 'loss': 2.4788230951281562}",2.4788230951281562,2,1634,
,,2,1634,"{'F1': 0.24737207975113878, 'Acc': 0.4037181546935965, 'loss': 2.772907138745719}"
"{'F1': 0.272780920598595, 'Acc': 0.42745638200183655, 'loss': 2.251226618670035}",2.251226618670035,3,2179,
,,3,2179,"{'F1': 0.2519340615649207, 'Acc': 0.40561165939866883, 'loss': 2.7246205535503702}"
"{'F1': 0.2693638287451722, 'Acc': 0.41781450872359965, 'loss': 2.790460327397222}",2.790460327397222,4,2724,
,,4,2724,"{'F1': 0.26543673087565534, 'Acc': 0.41938260270828553, 'loss': 2.5834860998556155}"
"{'F1': 0.24676778549470924, 'Acc': 0.4522497704315886, 'loss': 2.673840127129486}",2.673840127129486,5,3269,
,,5,3269,"{'F1': 0.26889498744762624, 'Acc': 0.42024328666513655, 'loss': 2.5590113267986054}"
"{'F1': 0.27170880755184124, 'Acc': 0.45454545454545453, 'loss': 3.097089992053267}",3.097089992053267,6,3814,
,,6,3814,"{'F1': 0.25484346239574296, 'Acc': 0.4145053936194629, 'loss': 2.7307263529628787}"
"{'F1': 0.22787890771208202, 'Acc': 0.40128558310376494, 'loss': 2.9793381535488628}",2.9793381535488628,7,4359,
,,7,4359,"{'F1': 0.26136405410302527, 'Acc': 0.4155382143676842, 'loss': 2.690784610520809}"
"{'F1': 0.2818041567308018, 'Acc': 0.4903581267217631, 'loss': 2.2550288456073706}",2.2550288456073706,8,4904,
,,8,4904,"{'F1': 0.2638746197084, 'Acc': 0.4166857929768189, 'loss': 2.641416813911648}"
"{'F1': 0.24980183797570063, 'Acc': 0.4279155188246097, 'loss': 2.729350803554922}",2.729350803554922,9,5449,
,,9,5449,"{'F1': 0.25223891658904746, 'Acc': 0.4122102364011935, 'loss': 2.676540702636089}"
"{'F1': 0.25865344685181896, 'Acc': 0.3925619834710744, 'loss': 2.5660743199396823}",2.5660743199396823,10,5994,
,,10,5994,"{'F1': 0.2611866983289164, 'Acc': 0.4180628873077806, 'loss': 2.713577964765216}"
"{'F1': 0.2028135919925773, 'Acc': 0.4090909090909091, 'loss': 2.9270008716030396}",2.9270008716030396,11,6539,
,,11,6539,"{'F1': 0.2710774604714744, 'Acc': 0.42689924259811796, 'loss': 2.6192918926204016}"
"{'F1': 0.29360540207278335, 'Acc': 0.46648301193755737, 'loss': 2.511694801026496}",2.511694801026496,12,7084,
,,12,7084,"{'F1': 0.261218923679427, 'Acc': 0.41898095019508835, 'loss': 2.785565106146926}"
"{'F1': 0.3240036142076971, 'Acc': 0.4830119375573921, 'loss': 2.1771111258683535}",2.1771111258683535,13,7629,
,,13,7629,"{'F1': 0.27129007278260386, 'Acc': 0.4213908652742713, 'loss': 2.700842979194921}"
"{'F1': 0.23226475270348312, 'Acc': 0.41460055096418735, 'loss': 2.8004982393720876}",2.8004982393720876,14,8174,
,,14,8174,"{'F1': 0.27011345961474187, 'Acc': 0.4286779894422768, 'loss': 2.7111624514291046}"
"{'F1': 0.2824278221855294, 'Acc': 0.40266299357208446, 'loss': 2.7825930947842807}",2.7825930947842807,15,8719,
,,15,8719,"{'F1': 0.27123910508239824, 'Acc': 0.427989442276796, 'loss': 2.6110214246522396}"
"{'F1': 0.31697321028001785, 'Acc': 0.4660238751147842, 'loss': 2.3511173906533616}",2.3511173906533616,16,9264,
,,16,9264,"{'F1': 0.26372712562915035, 'Acc': 0.42483360110167545, 'loss': 2.7248522229150893}"
"{'F1': 0.2419364872572706, 'Acc': 0.37373737373737376, 'loss': 3.0936292582663936}",3.0936292582663936,17,9809,
,,17,9809,"{'F1': 0.26635856478605147, 'Acc': 0.41989901308239613, 'loss': 2.766337167451141}"
"{'F1': 0.30541222734622664, 'Acc': 0.4788797061524334, 'loss': 2.75002834589585}",2.75002834589585,18,10354,
,,18,10354,"{'F1': 0.26034831595001334, 'Acc': 0.42070231810879044, 'loss': 2.7616654293252787}"
"{'F1': 0.2793052077333365, 'Acc': 0.46005509641873277, 'loss': 2.582825214534566}",2.582825214534566,19,10899,
,,19,10899,"{'F1': 0.2742207453531751, 'Acc': 0.4229400963966032, 'loss': 2.7179038356203553}"
"{'F1': 0.21331943821933225, 'Acc': 0.4522497704315886, 'loss': 2.562982709511467}",2.562982709511467,20,11444,
